STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,Cluster
ANDHRA PRADESH,CHITTOOR,2008,123,65,7,30,0,30,84,57,27,6,0,20,260,1321,420,901,64,29,295,20,33,1017,26,104,250,288,0,730,2535,7307,1
ANDHRA PRADESH,CUDDAPAH,2008,114,94,5,27,0,27,76,64,12,2,0,12,149,537,151,386,143,28,248,3,11,1149,11,212,37,267,0,496,2984,6605,1
ANDHRA PRADESH,CYBERABAD,2008,197,66,3,80,0,80,141,101,40,7,0,81,1319,3081,1202,1879,74,103,1183,6,42,3321,59,130,833,884,0,1166,1397,14173,1
ANDHRA PRADESH,EAST GODAVARI,2008,82,112,1,48,0,48,91,13,78,0,0,19,425,1189,256,933,48,109,328,36,47,3172,23,194,131,563,0,642,1175,8435,1
ANDHRA PRADESH,GUNTUR,2008,159,196,3,48,0,48,83,65,18,4,4,25,336,1233,392,841,64,40,393,21,74,1615,26,306,99,496,0,621,3065,8911,1
ANDHRA PRADESH,HYDERABAD CITY,2008,122,126,5,62,0,62,140,77,63,10,0,115,1143,5200,2106,3094,143,143,1875,42,44,4244,41,231,148,1184,0,482,3067,18567,1
ANDHRA PRADESH,KARIMNAGAR,2008,134,114,12,84,0,84,159,148,11,1,1,15,294,697,158,539,153,36,525,5,56,2937,48,310,273,596,0,519,1368,8337,1
ANDHRA PRADESH,KHAMMAM,2008,123,47,5,70,0,70,103,83,20,3,5,9,251,560,186,374,97,23,150,8,28,1089,26,213,24,329,0,492,2179,5834,1
ANDHRA PRADESH,KRISHNA,2008,53,63,4,38,0,38,69,52,17,0,0,11,166,587,121,466,13,9,114,13,38,2434,12,254,93,379,0,403,775,5528,1
ANDHRA PRADESH,KURNOOL,2008,116,143,5,47,0,47,89,72,17,14,0,28,252,530,160,370,158,22,282,9,9,2972,17,419,232,227,0,551,1713,7835,1
ANDHRA PRADESH,MAHABOOBNAGAR,2008,188,66,30,72,0,72,104,87,17,9,0,36,256,923,8,915,65,16,173,9,56,2306,35,162,38,231,0,696,1190,6661,1
ANDHRA PRADESH,MEDAK,2008,140,57,10,50,0,50,62,44,18,7,0,20,297,641,145,496,57,24,241,9,37,2190,35,114,61,332,0,672,933,5989,1
ANDHRA PRADESH,NALGONDA,2008,121,76,3,90,0,90,91,76,15,7,0,31,279,551,132,419,135,24,218,7,77,1762,32,243,155,353,0,728,3043,8026,1
ANDHRA PRADESH,NELLORE,2008,70,73,6,39,0,39,83,73,10,4,1,23,266,735,249,486,43,79,121,19,52,2408,6,184,130,333,0,414,1029,6118,1
ANDHRA PRADESH,NIZAMABAD,2008,153,61,17,31,0,31,51,25,26,7,0,31,338,686,96,590,67,28,241,6,47,1969,16,70,85,305,0,420,1080,5709,1
ANDHRA PRADESH,PRAKASHAM,2008,75,59,4,30,0,30,66,53,13,5,0,12,173,413,124,289,28,35,216,10,124,1222,5,192,38,229,0,445,2072,5453,1
ANDHRA PRADESH,WARANGAL,2008,121,73,5,59,0,59,82,62,20,1,0,3,263,455,140,315,173,15,304,14,44,1562,36,223,54,519,0,512,2240,6758,1
ANDHRA PRADESH,WEST GODAVARI,2008,78,98,3,117,0,117,112,70,42,2,0,18,403,1318,291,1027,33,68,355,20,27,2055,25,368,182,696,0,498,1737,8213,1
ASSAM,BARPETA,2008,54,20,0,97,0,97,128,117,11,14,0,16,127,209,25,184,277,20,11,1,3,253,14,34,0,240,0,215,806,2539,1
ASSAM,CACHAR,2008,56,6,0,72,0,72,128,106,22,43,1,23,262,640,183,457,245,54,64,3,49,71,13,19,0,216,0,61,2843,4869,1
ASSAM,DHUBRI,2008,44,20,3,116,0,116,139,126,13,16,1,15,125,240,27,213,304,53,79,13,20,598,4,88,0,393,0,90,881,3242,1
ASSAM,DIBRUGARH,2008,99,21,0,46,0,46,89,60,29,4,0,31,85,587,52,535,21,34,34,4,0,440,4,60,0,100,0,101,583,2343,1
ASSAM,GOALPARA,2008,36,5,0,66,0,66,76,64,12,14,0,9,74,131,20,111,147,0,30,1,19,115,4,32,0,117,0,104,339,1319,1
ASSAM,GOLAGHAT,2008,65,15,1,42,0,42,61,50,11,15,0,25,89,247,49,198,54,13,32,2,29,258,0,46,0,86,0,156,240,1476,1
ASSAM,GUWAHATI CITY,2008,50,18,16,59,0,59,167,97,70,20,42,77,564,1129,987,142,74,125,147,22,15,345,5,169,0,216,0,135,3768,7163,1
ASSAM,KAMRUP,2008,46,23,19,36,0,36,113,78,35,11,25,55,265,704,211,493,34,45,47,3,35,195,3,75,0,101,0,111,483,2429,1
ASSAM,LAKHIMPUR,2008,41,6,3,52,0,52,91,71,20,4,0,9,90,177,11,166,17,11,28,1,16,551,1,24,0,160,0,114,509,1905,1
ASSAM,NAGAON,2008,83,41,2,112,0,112,215,209,6,44,0,74,233,354,80,274,271,96,49,3,51,458,9,200,0,371,0,187,1441,4294,1
ASSAM,SIBSAGAR,2008,108,7,0,46,0,46,111,94,17,3,0,22,156,500,65,435,44,28,73,3,24,234,4,27,0,139,0,35,712,2276,1
ASSAM,SONITPUR,2008,94,31,1,56,0,56,136,125,11,7,0,20,167,451,64,387,87,28,45,2,2,83,6,34,0,294,0,206,1029,2779,1
ASSAM,TINSUKIA,2008,114,0,0,60,0,60,87,60,27,17,0,21,115,682,41,641,16,59,31,2,12,159,2,8,0,84,0,57,807,2333,1
BIHAR,AURANGABAD,2008,92,27,8,30,0,30,56,38,18,28,1,24,115,307,18,289,445,19,165,1,25,1487,32,13,0,65,0,151,290,3381,1
BIHAR,BANKA,2008,70,56,6,49,0,49,46,38,8,14,1,24,85,143,7,136,168,12,26,1,24,484,23,16,0,24,0,0,576,1848,1
BIHAR,BEGUSARAI,2008,101,170,9,25,0,25,110,34,76,18,1,67,69,275,39,236,225,70,78,0,19,397,41,3,0,56,0,160,1362,3256,1
BIHAR,BHAGALPUR,2008,90,81,13,35,0,35,133,98,35,10,0,34,130,699,139,560,259,35,105,3,21,621,27,35,5,120,0,80,1777,4313,1
BIHAR,BHOJPUR,2008,138,167,2,18,0,18,72,47,25,16,0,49,94,314,64,250,191,106,164,0,48,1635,57,31,1,122,0,140,501,3866,1
BIHAR,DARBHANGA,2008,76,154,6,67,0,67,123,80,43,19,0,15,68,320,10,310,50,129,150,4,34,159,48,53,0,45,0,102,2178,3800,1
BIHAR,GAYA,2008,136,60,12,52,0,52,90,77,13,35,0,63,124,494,169,325,544,32,151,0,26,456,43,8,0,40,3,212,1598,4179,1
BIHAR,GOPALGANJ,2008,74,93,6,23,0,23,80,63,17,16,0,41,50,144,55,89,201,4,65,0,17,68,36,27,0,110,0,194,1356,2605,1
BIHAR,KATIHAR,2008,63,13,2,120,0,120,103,66,37,16,5,23,61,152,28,124,146,19,85,0,17,765,15,12,0,28,0,85,1128,2858,1
BIHAR,MOTIHARI,2008,120,306,79,34,0,34,121,83,38,27,0,50,113,474,110,364,323,13,9,4,21,1876,45,14,0,12,0,126,833,4600,1
BIHAR,MUNGER,2008,85,92,0,20,0,20,61,31,30,6,1,43,36,312,85,227,189,20,22,0,3,85,14,2,0,40,0,53,815,1899,1
BIHAR,MUZAFFARPUR,2008,138,11,18,28,0,28,136,97,39,35,8,50,209,875,226,649,316,66,126,5,33,5,75,15,0,90,0,56,3383,5678,1
BIHAR,NALANDA,2008,120,53,17,23,0,23,100,56,44,10,0,23,82,397,65,332,190,73,76,3,25,1085,70,36,0,77,0,283,1472,4215,1
BIHAR,NAWADAH,2008,76,8,0,28,0,28,48,26,22,10,1,24,28,151,19,132,128,40,35,1,3,401,24,10,1,36,1,80,613,1747,1
BIHAR,PURNEA,2008,81,20,39,185,0,185,139,88,51,29,6,30,163,242,48,194,187,36,151,0,38,478,3,73,0,81,0,137,684,2802,1
BIHAR,ROHTAS,2008,112,19,0,21,0,21,63,55,8,22,0,49,120,439,24,415,154,38,97,0,29,165,36,15,0,42,0,255,2267,3943,1
BIHAR,SAMASTIPUR,2008,81,292,31,32,0,32,74,62,12,8,11,28,75,381,49,332,253,25,34,0,41,315,60,15,5,52,15,303,1285,3416,1
BIHAR,SARAN,2008,119,137,14,34,0,34,98,58,40,29,2,60,101,455,55,400,266,55,95,0,39,1014,58,10,0,41,0,121,802,3550,1
BIHAR,SITAMARHI,2008,72,37,6,12,0,12,70,43,27,26,0,36,76,311,95,216,59,11,20,0,27,316,24,18,0,12,0,53,2049,3235,1
BIHAR,SIWAN,2008,74,65,10,24,0,24,67,35,32,22,3,72,79,231,85,146,125,19,90,5,32,763,31,9,2,54,0,85,590,2452,1
BIHAR,SUPAUL,2008,49,88,2,53,0,53,54,37,17,6,2,31,74,181,16,165,315,34,85,1,11,121,15,71,0,68,0,29,688,1978,1
BIHAR,VAISHALI,2008,106,29,16,36,0,36,218,114,104,13,3,35,129,489,92,397,281,60,20,4,20,111,64,34,0,30,0,147,1824,3669,1
CHHATTISGARH,BILASPUR,2008,112,48,0,71,0,71,33,25,8,6,2,55,610,869,307,562,211,11,74,7,31,1741,19,171,4,136,0,275,1851,6337,1
CHHATTISGARH,DURG,2008,83,39,4,109,0,109,18,12,6,5,1,61,593,822,323,499,54,15,69,8,25,385,11,218,17,118,0,360,3580,6595,1
CHHATTISGARH,JASHPUR,2008,65,16,0,71,0,71,46,41,5,6,2,24,87,126,26,100,27,0,16,2,6,98,0,56,3,19,0,84,516,1270,1
CHHATTISGARH,RAIPUR,2008,112,91,1,128,0,128,46,36,10,5,5,85,823,1525,672,853,183,60,138,21,51,2328,11,247,34,124,0,533,3430,9981,1
GUJARAT,BHAVNAGAR,2008,35,33,3,9,0,9,90,80,10,11,0,52,224,857,328,529,134,40,73,11,13,132,0,69,51,197,0,0,3824,5858,1
GUJARAT,SURAT COMMR.,2008,97,42,3,28,0,28,131,79,52,24,4,146,544,3049,1939,1110,165,39,178,29,10,856,11,54,2,472,0,382,4475,10741,1
HARYANA,FARIDABAD,2008,59,24,5,46,0,46,109,94,15,4,51,32,276,945,691,254,145,138,32,2,7,191,21,23,97,173,0,12,2124,4516,1
HARYANA,GURGAON,2008,80,59,5,35,0,35,89,66,23,36,56,111,698,2843,2063,780,117,91,200,8,9,156,19,27,32,123,0,29,2347,7170,1
HARYANA,SONIPAT,2008,84,48,4,36,0,36,59,43,16,11,28,69,229,659,331,328,11,21,86,0,13,291,24,31,50,149,0,310,1170,3383,1
JHARKHAND,BOKARO,2008,76,8,0,40,0,40,41,37,4,21,0,27,71,658,141,517,142,17,84,0,0,0,15,0,2,65,0,0,1398,2665,1
JHARKHAND,CHAIBASA,2008,127,46,35,42,0,42,7,5,2,7,2,16,19,131,27,104,31,12,22,0,2,49,7,16,0,33,0,30,203,837,1
JHARKHAND,DHANBAD,2008,72,41,12,47,0,47,88,76,12,38,2,59,182,788,276,512,204,26,62,1,8,196,36,35,10,57,0,1,1614,3579,1
JHARKHAND,GIRIDIH,2008,63,30,0,48,0,48,52,44,8,41,0,45,88,353,47,306,378,6,30,0,9,205,33,22,1,25,0,84,1306,2819,1
JHARKHAND,GUMLA,2008,158,79,4,38,0,38,37,11,26,20,0,62,22,97,58,39,18,8,17,0,0,76,0,11,0,8,0,80,225,960,1
JHARKHAND,HAZARIBAGH,2008,80,52,2,57,0,57,65,61,4,32,11,55,116,465,133,332,323,23,144,3,19,109,36,31,0,97,0,169,1132,3021,1
JHARKHAND,JAMSHEDPUR,2008,102,88,10,41,0,41,36,16,20,20,2,59,123,890,325,565,44,35,116,2,11,86,14,18,5,74,0,4,1432,3212,1
JHARKHAND,PALAMU,2008,102,174,6,30,0,30,57,31,26,20,0,41,80,188,34,154,143,13,37,0,0,0,18,1,0,32,0,75,1100,2117,1
JHARKHAND,RANCHI,2008,209,72,10,62,0,62,117,62,55,49,17,112,155,1624,766,858,138,43,133,0,14,495,12,23,0,88,27,299,1106,4805,1
KARNATAKA,BANGALORE RURAL,2008,102,54,0,14,0,14,22,7,15,29,0,49,185,527,244,283,209,6,81,2,0,471,11,56,0,56,0,0,2549,4423,1
KARNATAKA,BELGAUM,2008,124,94,1,30,0,30,59,45,14,3,7,53,311,599,256,343,460,19,223,7,27,1049,9,180,9,233,0,36,3617,7150,1
KARNATAKA,GULBARGA,2008,104,104,3,25,0,25,47,31,16,10,2,74,236,297,119,178,429,14,71,3,59,1279,7,75,0,169,0,22,2592,5622,1
MADHYA PRADESH,BETUL,2008,57,33,2,121,0,121,26,22,4,0,0,29,171,240,60,180,14,0,20,0,24,384,17,198,10,50,0,138,1707,3241,1
MADHYA PRADESH,BHOPAL,2008,60,86,15,113,0,113,42,36,6,3,5,227,987,2572,1348,1224,133,31,125,6,35,1642,28,207,39,157,0,304,7901,14718,1
MADHYA PRADESH,CHHINDWARA,2008,76,23,5,120,0,120,13,11,2,0,0,10,157,293,77,216,50,10,31,0,22,1344,17,185,22,121,0,168,1922,4589,1
MADHYA PRADESH,DHAR,2008,80,94,6,100,0,100,29,27,2,13,10,28,203,513,242,271,110,24,22,0,27,634,37,185,11,69,0,247,2947,5389,1
MADHYA PRADESH,GWALIOR,2008,98,120,23,42,0,42,62,47,15,10,9,161,928,1897,1285,612,121,39,97,2,31,1287,24,126,17,139,0,231,3640,9104,1
MADHYA PRADESH,JABALPUR,2008,69,111,6,127,0,127,52,40,12,1,5,148,458,1065,156,909,123,15,96,8,16,2223,42,288,67,146,0,157,5634,10857,1
MADHYA PRADESH,MORENA,2008,59,75,2,26,0,26,35,21,14,5,5,74,182,490,272,218,115,2,23,1,5,1914,32,73,1,73,0,128,1742,5062,1
MADHYA PRADESH,REWA,2008,52,42,0,82,0,82,27,26,1,0,1,56,509,606,232,374,65,19,54,0,24,873,26,124,7,67,0,190,2355,5179,1
MADHYA PRADESH,SAGAR,2008,83,90,0,119,0,119,31,28,3,2,6,61,421,551,203,348,101,6,26,0,47,3032,37,349,38,154,0,200,2815,8169,1
MADHYA PRADESH,SATNA,2008,62,50,2,102,0,102,20,15,5,5,6,64,418,577,275,302,40,9,22,2,23,982,32,207,9,137,0,259,2770,5798,1
MADHYA PRADESH,SHIVPURI,2008,74,47,2,64,0,64,31,24,7,4,6,46,205,257,88,169,58,12,16,0,37,1093,16,128,3,53,0,171,1781,4104,1
MADHYA PRADESH,UJJAIN,2008,60,122,3,78,0,78,32,25,7,9,5,147,415,1154,437,717,158,22,76,5,34,1142,23,215,37,158,0,174,4695,8764,1
MAHARASHTRA,AHMEDNAGAR,2008,134,107,1,49,0,49,51,33,18,55,5,117,558,1472,506,966,553,41,226,19,49,727,0,125,4,537,0,623,1617,7070,1
MAHARASHTRA,BEED,2008,61,34,4,26,0,26,39,22,17,45,8,85,336,617,188,429,485,25,75,1,52,1010,11,92,11,332,0,270,881,4500,1
MAHARASHTRA,JALGAON,2008,83,57,0,42,0,42,29,19,10,19,1,47,214,777,162,615,304,72,228,3,27,677,18,107,29,456,0,367,1344,4901,1
MAHARASHTRA,NANDED,2008,88,57,5,23,0,23,29,22,7,32,2,64,345,477,143,334,311,17,117,2,41,1133,8,77,6,252,0,213,1479,4778,1
MAHARASHTRA,NASIK RURAL,2008,90,55,1,36,0,36,33,17,16,32,5,36,175,559,156,403,374,56,113,11,11,761,5,61,24,287,0,560,1195,4480,1
MAHARASHTRA,NAVI MUMBAI,2008,61,39,0,12,0,12,26,14,12,20,20,118,430,1722,918,804,194,58,199,8,5,443,1,31,11,72,0,376,840,4686,1
MAHARASHTRA,PUNE RURAL,2008,146,77,26,66,0,66,46,30,16,34,15,89,588,1400,696,704,357,59,191,7,23,874,13,104,30,189,0,1027,1822,7183,1
MAHARASHTRA,SOLAPUR RURAL,2008,88,59,0,63,0,63,48,37,11,27,7,82,290,682,190,492,303,30,90,7,53,686,9,101,0,241,0,451,1403,4720,1
MAHARASHTRA,THANE COMMR.,2008,99,76,2,74,0,74,103,72,31,20,19,132,1210,2514,1157,1357,381,121,592,39,20,1393,12,149,46,384,0,390,1703,9479,1
MAHARASHTRA,THANE RURAL,2008,147,39,1,71,0,71,50,36,14,30,11,70,602,1101,396,705,310,48,159,9,37,841,7,128,24,134,0,709,1264,5792,1
MAHARASHTRA,YAVATMAL,2008,74,55,5,43,0,43,34,33,1,4,4,55,259,980,130,850,147,20,38,4,56,955,6,114,30,171,0,280,1565,4899,1
ODISHA,ANGUL,2008,53,64,0,47,0,47,49,41,8,17,4,62,129,380,67,313,149,9,24,0,27,21,16,186,11,61,0,170,1064,2543,1
ODISHA,DCP BBSR,2008,51,58,2,36,0,36,45,24,21,14,10,106,334,1216,578,638,68,13,243,4,12,768,23,61,7,38,0,164,783,4056,1
ODISHA,GANJAM,2008,68,142,2,48,0,48,45,33,12,14,9,61,163,141,36,105,133,25,27,0,34,432,13,259,16,12,0,133,349,2126,1
ODISHA,JAJPUR,2008,74,66,0,36,0,36,64,62,2,11,0,47,91,243,61,182,55,22,39,0,8,835,40,98,15,109,0,101,266,2220,1
ODISHA,KEONJHAR,2008,91,152,0,66,0,66,58,46,12,14,0,87,78,280,81,199,92,30,33,1,18,27,22,203,27,34,0,471,516,2300,1
ODISHA,MAYURBHANJ,2008,83,65,0,90,0,90,51,45,6,10,0,32,97,252,32,220,24,16,44,3,14,462,27,200,23,58,0,155,742,2448,1
ODISHA,PURI,2008,25,33,0,37,0,37,31,18,13,11,0,125,173,398,95,303,83,3,53,0,15,51,13,24,7,87,0,270,1491,2930,1
PUNJAB,JALANDHAR,2008,72,105,7,51,0,51,110,83,27,2,12,15,306,745,303,442,0,18,401,12,10,594,10,52,0,133,0,220,1011,3886,1
PUNJAB,LUDHIANA,2008,73,69,10,46,0,46,115,78,37,5,21,17,217,577,300,277,0,23,278,4,2,292,10,36,21,92,0,277,963,3148,1
RAJASTHAN,AJMER,2008,47,36,0,45,0,45,102,84,18,2,0,31,256,701,303,398,32,13,650,6,11,267,17,108,0,516,0,417,3082,6339,1
RAJASTHAN,ALWAR,2008,101,59,8,88,0,88,142,91,51,0,13,38,233,1272,665,607,22,28,649,0,32,2583,38,134,0,429,0,440,2026,8335,1
RAJASTHAN,BHARATPUR,2008,63,53,0,74,0,74,100,75,25,5,14,34,58,882,368,514,5,16,528,4,20,673,24,39,0,371,0,212,4028,7203,1
RAJASTHAN,BHILWARA,2008,37,35,0,42,0,42,68,58,10,1,0,45,212,711,333,378,32,26,398,1,18,46,13,77,0,370,0,283,2393,4808,1
RAJASTHAN,CHITTORGARH,2008,36,20,0,40,0,40,104,80,24,1,6,21,162,502,184,318,71,18,239,0,43,1209,6,73,1,402,0,226,1353,4533,1
RAJASTHAN,JAIPUR EAST,2008,15,27,2,20,0,20,64,61,3,2,2,110,290,2532,1835,697,126,35,571,9,10,8,6,54,2,140,0,216,2214,6455,1
RAJASTHAN,JAIPUR RURAL,2008,66,32,1,35,0,35,110,82,28,9,2,19,236,1137,458,679,71,53,791,2,32,654,11,108,5,205,0,661,4811,9051,1
RAJASTHAN,JHALAWAR,2008,58,99,0,44,0,44,66,44,22,5,4,15,117,395,155,240,78,13,132,1,26,683,6,144,2,262,0,142,1076,3368,1
RAJASTHAN,KOTA CITY,2008,36,132,6,24,0,24,66,55,11,4,3,75,166,946,703,243,2,23,363,1,9,97,10,40,1,307,0,118,1479,3908,1
RAJASTHAN,PALI,2008,33,24,1,43,0,43,96,79,17,0,0,9,169,335,128,207,12,16,305,2,8,41,13,116,1,323,0,283,2874,4704,1
RAJASTHAN,UDAIPUR,2008,65,77,3,91,0,91,174,148,26,3,2,55,188,652,252,400,147,21,531,0,36,1251,11,159,0,294,0,357,2599,6716,1
TAMIL NADU,CHENNAI,2008,100,130,0,35,0,35,43,32,11,5,0,41,322,1545,269,1276,55,5,293,135,0,726,25,46,67,165,0,613,7478,11829,1
TAMIL NADU,COIMBATORE RURAL,2008,88,77,0,14,0,14,63,46,17,16,0,48,278,1278,603,675,210,17,111,4,30,952,8,107,8,115,0,1008,6566,10998,1
TAMIL NADU,SALEM RURAL,2008,69,103,2,35,0,35,112,101,11,5,2,19,101,347,60,287,346,5,35,6,41,2341,3,217,0,94,0,448,3050,7381,1
TAMIL NADU,THIRUNELVELI RURAL,2008,89,248,1,42,0,42,68,60,8,0,0,26,213,460,63,397,4,7,93,5,59,1062,3,115,0,97,0,318,4912,7822,1
TAMIL NADU,VILLUPURAM,2008,82,78,2,58,0,58,64,50,14,6,1,20,98,311,108,203,249,10,38,1,30,608,6,70,31,88,0,749,4031,6631,1
TRIPURA,WEST,2008,72,14,1,81,0,81,67,55,12,7,2,33,103,223,21,202,115,20,43,12,13,362,6,127,4,371,0,103,641,2420,1
UTTAR PRADESH,AGRA,2008,109,133,40,42,0,42,229,183,46,17,2,61,208,1826,1233,593,233,153,339,35,12,431,77,123,109,479,0,591,1676,6925,1
UTTAR PRADESH,ALIGARH,2008,139,143,30,62,0,62,162,124,38,6,10,73,137,701,289,412,176,104,241,8,18,311,58,37,74,213,0,281,1085,4069,1
UTTAR PRADESH,ALLAHABAD,2008,143,89,33,49,0,49,144,124,20,3,3,62,245,763,416,347,177,113,226,24,3,413,68,91,55,259,0,364,1834,5161,1
UTTAR PRADESH,AZAMGARH,2008,74,37,21,24,0,24,60,56,4,3,0,30,62,179,60,119,57,31,74,3,0,258,35,17,35,86,0,8,666,1760,1
UTTAR PRADESH,BAGHPAT,2008,66,70,9,19,0,19,51,43,8,5,0,51,42,169,56,113,69,23,74,1,0,135,15,16,8,61,0,87,568,1539,1
UTTAR PRADESH,BARABANKI,2008,54,70,15,23,0,23,83,82,1,0,0,22,80,209,47,162,14,134,14,5,2,273,47,34,54,110,0,127,1616,2986,1
UTTAR PRADESH,BAREILLY,2008,130,162,45,46,0,46,155,121,34,15,0,48,147,622,258,364,120,110,234,4,0,238,47,110,89,202,0,34,2664,5222,1
UTTAR PRADESH,BIJNOR,2008,93,68,19,30,0,30,92,80,12,5,0,32,36,228,81,147,54,51,198,9,0,423,19,52,53,249,0,180,404,2295,1
UTTAR PRADESH,BULANDSHAHAR,2008,104,98,19,28,0,28,77,60,17,1,0,11,39,227,67,160,52,77,181,6,0,462,29,51,74,151,0,299,1582,3568,1
UTTAR PRADESH,ETAH,2008,64,82,20,20,0,20,80,66,14,3,0,23,53,249,103,146,46,36,94,4,9,166,34,41,17,71,0,175,697,1984,1
UTTAR PRADESH,ETAWAH,2008,70,72,12,19,0,19,89,64,25,12,0,27,72,341,211,130,15,54,103,2,0,240,28,43,29,108,0,179,893,2408,1
UTTAR PRADESH,FATEHPUR,2008,74,35,39,16,0,16,53,42,11,12,0,22,76,133,56,77,8,38,106,1,0,177,41,32,15,67,0,194,680,1819,1
UTTAR PRADESH,FIROZABAD,2008,121,139,20,27,0,27,114,78,36,14,0,41,67,442,242,200,113,62,140,0,6,201,41,43,77,77,0,5,1259,3009,1
UTTAR PRADESH,GAUTAMBUDH NAGAR,2008,65,63,16,22,0,22,70,49,21,0,0,42,84,1703,1081,622,70,97,256,8,0,15,25,19,53,68,0,190,756,3622,1
UTTAR PRADESH,GHAZIABAD,2008,143,138,44,30,0,30,199,138,61,7,3,63,115,1141,733,408,64,157,267,11,6,49,39,30,83,202,0,327,1770,4888,1
UTTAR PRADESH,GORAKHPUR,2008,76,38,39,46,0,46,150,117,33,1,2,49,152,480,294,186,114,72,190,9,2,362,43,30,43,216,0,259,519,2892,1
UTTAR PRADESH,HARDOI,2008,71,53,18,42,0,42,64,60,4,3,0,18,38,176,33,143,30,24,54,0,3,280,50,67,30,68,0,221,804,2114,1
UTTAR PRADESH,HATHRAS,2008,58,40,24,17,0,17,62,37,25,8,0,43,33,192,60,132,37,41,79,2,0,138,27,43,18,92,0,132,361,1447,1
UTTAR PRADESH,KHIRI,2008,79,77,35,58,0,58,95,91,4,2,1,22,63,309,131,178,54,29,119,10,5,353,48,74,29,88,0,194,1024,2768,1
UTTAR PRADESH,MAINPURI,2008,100,98,16,9,0,9,88,65,23,22,0,35,60,236,121,115,57,48,144,1,1,202,38,20,9,40,0,149,834,2207,1
UTTAR PRADESH,MATHURA,2008,95,123,25,24,0,24,76,62,14,1,0,45,63,659,388,271,102,95,252,5,0,159,31,64,65,222,0,675,1130,3911,1
UTTAR PRADESH,MEERUT,2008,166,160,25,50,0,50,178,123,55,3,0,111,125,965,504,461,145,118,302,22,0,22,37,73,165,326,0,317,1715,5025,1
UTTAR PRADESH,MORADABAD,2008,126,118,42,75,0,75,179,163,16,6,3,60,166,783,315,468,77,84,239,10,0,82,38,117,114,139,0,219,2416,5093,1
UTTAR PRADESH,MUZAFFARNAGAR,2008,168,175,50,40,0,40,135,112,23,12,2,76,91,613,253,360,131,71,206,10,0,9,28,39,74,258,0,185,1519,3892,1
UTTAR PRADESH,PILIBHIT,2008,47,60,14,41,0,41,108,100,8,0,0,8,47,167,42,125,36,61,145,2,0,13,35,90,10,359,0,69,1158,2470,1
UTTAR PRADESH,PRATAPGARH,2008,48,64,27,33,0,33,92,83,9,5,1,34,111,220,71,149,137,90,106,4,16,262,32,52,18,155,0,136,840,2483,1
UTTAR PRADESH,RAIBAREILLY,2008,63,47,15,38,0,38,60,51,9,6,1,12,47,184,41,143,54,80,133,8,2,220,33,43,44,90,0,162,886,2228,1
UTTAR PRADESH,RAMPUR,2008,56,94,17,46,0,46,107,83,24,4,0,42,81,334,109,225,53,78,163,4,7,10,21,46,17,4,0,138,930,2252,1
UTTAR PRADESH,SHAHJAHANPUR,2008,114,143,31,68,0,68,121,94,27,3,0,28,50,227,61,166,33,66,118,2,2,181,68,80,25,10,0,229,1041,2640,1
UTTAR PRADESH,SITAPUR,2008,82,69,39,53,0,53,138,129,9,2,1,37,91,390,90,300,40,42,86,2,9,254,77,47,21,110,0,206,1479,3275,1
UTTAR PRADESH,UNNAO,2008,58,61,34,36,0,36,78,69,9,1,1,19,48,177,58,119,28,43,66,2,2,134,52,50,26,61,0,56,550,1583,1
UTTARAKHAND,HARIDWAR,2008,74,62,13,24,0,24,61,47,14,6,1,53,82,491,268,223,141,59,147,8,4,506,18,29,122,138,0,185,298,2522,1
WEST BENGAL,BIRBHUM,2008,96,24,31,58,0,58,46,27,19,2,23,30,3,361,77,284,372,7,50,3,11,253,26,67,0,289,0,192,582,2526,1
WEST BENGAL,BURDWAN,2008,91,69,26,61,0,61,87,28,59,11,59,29,6,519,118,401,333,7,152,4,5,136,24,107,2,507,0,924,969,4128,1
WEST BENGAL,COOCHBEHAR,2008,57,51,4,141,0,141,108,92,16,1,3,4,15,193,37,156,139,13,28,7,2,137,17,148,0,367,0,95,969,2499,1
WEST BENGAL,HOOGHLY,2008,92,84,32,54,0,54,50,50,0,15,34,52,26,652,103,549,376,15,20,4,10,177,17,19,0,567,0,168,1380,3844,1
WEST BENGAL,HOWRAH,2008,82,11,29,46,0,46,105,89,16,11,34,25,11,874,226,648,236,39,242,4,2,58,20,63,0,595,0,391,2609,5487,1
