STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,Cluster
ARUNACHAL PRADESH,SIANG EAST,2010,5,3,1,8,0,8,7,5,2,2,0,6,25,73,25,48,6,4,4,0,1,29,0,8,0,0,0,10,48,240,0
ARUNACHAL PRADESH,SIANG UPPER,2010,3,0,0,1,0,1,1,1,0,0,0,1,9,10,3,7,0,2,2,0,1,10,0,2,0,0,0,0,11,53,0
ARUNACHAL PRADESH,SIANG WEST,2010,9,1,0,6,0,6,6,6,0,0,0,4,9,34,2,32,0,3,4,0,5,59,0,16,1,5,0,7,68,237,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2010,3,3,0,0,0,0,3,2,1,1,0,4,10,18,4,14,10,3,3,0,2,19,0,4,0,0,0,3,27,113,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2010,5,3,0,5,0,5,4,4,0,1,0,7,15,14,0,14,1,4,8,0,0,41,0,7,0,3,0,6,40,164,0
ARUNACHAL PRADESH,TAWANG,2010,1,0,0,1,0,1,0,0,0,0,0,0,5,6,0,6,0,2,2,0,0,6,0,1,0,0,0,4,12,40,0
ARUNACHAL PRADESH,TIRAP,2010,4,4,1,1,0,1,4,0,4,0,0,11,16,14,1,13,0,2,1,0,1,20,0,2,0,0,0,3,56,140,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2010,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,3,0,0,0,0,0,1,3,14,0
ASSAM,BASKA,2010,58,15,0,23,0,23,48,42,6,2,0,6,36,58,11,47,8,4,14,0,2,58,5,14,0,24,0,24,216,615,0
ASSAM,BONGAIGAON,2010,27,15,5,51,0,51,74,65,9,6,0,14,119,108,28,80,62,27,22,3,6,146,14,46,0,222,0,67,373,1407,0
ASSAM,C.I.D.,2010,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,8,21,1,0,0,0,0,0,0,0,0,17,51,0
ASSAM,CHIRANG,2010,21,2,0,28,0,28,45,42,3,8,0,7,27,55,8,47,14,0,12,0,13,39,2,3,0,55,0,31,250,612,0
ASSAM,DHEMAJI,2010,20,14,0,75,0,75,78,76,2,3,1,13,32,123,49,74,10,0,6,0,10,144,5,40,0,122,0,61,334,1091,0
ASSAM,G.R.P.,2010,3,0,0,0,0,0,7,7,0,9,0,4,3,154,1,153,4,0,1,0,3,16,0,0,0,1,0,0,86,291,0
ASSAM,HAILAKANDI,2010,22,3,0,72,0,72,74,54,20,7,0,6,86,120,7,113,124,22,22,5,23,32,3,16,0,129,0,32,660,1458,0
ASSAM,KARBI ANGLONG,2010,33,15,2,19,0,19,45,27,18,3,0,8,28,113,24,89,19,11,5,1,14,98,0,7,0,29,0,55,145,650,0
ASSAM,KARIMGANJ,2010,38,6,0,36,0,36,54,47,7,19,0,7,76,120,24,96,40,11,10,2,15,86,10,7,0,141,0,28,676,1382,0
ASSAM,KOKRAJHAR,2010,43,28,0,30,0,30,78,58,20,6,0,10,33,174,46,128,127,11,22,0,16,30,1,3,0,86,0,43,275,1016,0
ASSAM,N.C.HILLS,2010,17,8,5,3,0,3,19,8,11,1,0,2,11,43,3,40,4,2,6,0,11,24,2,0,4,2,0,5,22,191,0
ASSAM,NALBARI,2010,24,17,0,24,0,24,56,51,5,15,0,20,77,157,50,107,13,16,53,0,15,316,0,75,0,51,0,31,414,1374,0
ASSAM,R.P.O.,2010,6,0,0,7,0,7,2,2,0,2,0,0,0,13,0,13,13,2,3,0,0,0,0,0,0,0,0,0,69,117,0
ASSAM,UDALGURI,2010,45,31,0,37,0,37,54,24,30,9,0,10,51,75,14,61,22,1,4,1,16,146,1,16,0,44,0,55,247,865,0
BIHAR,ARWAL,2010,23,42,3,3,0,3,13,11,2,6,0,4,24,84,6,78,26,2,5,0,5,45,15,4,0,5,0,21,440,770,0
BIHAR,BAGAHA,2010,41,61,4,10,0,10,66,51,15,3,0,5,39,115,3,112,101,43,24,2,10,240,10,29,0,21,0,79,640,1543,0
BIHAR,BANKA,2010,71,44,6,13,0,13,53,47,6,10,0,20,77,132,10,122,118,6,6,0,33,386,24,3,0,23,0,0,791,1816,0
BIHAR,BHABHUA,2010,65,54,0,6,0,6,39,35,4,11,0,29,51,212,31,181,155,16,28,0,8,215,27,0,0,16,0,27,924,1883,0
BIHAR,BUXAR,2010,57,98,1,12,0,12,55,40,15,21,2,44,75,300,77,223,204,3,35,1,2,465,17,15,1,40,0,78,654,2180,0
BIHAR,JAMALPUR RLY.,2010,3,1,1,0,0,0,7,3,4,11,2,7,1,148,18,130,6,0,4,0,0,0,0,3,0,0,0,0,52,246,0
BIHAR,JEHANABAD,2010,43,13,3,8,0,8,42,11,31,13,3,13,63,246,62,184,149,20,54,2,10,152,33,10,0,30,0,59,866,1832,0
BIHAR,KATIHAR RLY.,2010,14,1,0,1,0,1,8,2,6,3,1,5,9,223,10,213,9,1,4,0,1,45,0,4,0,2,0,2,86,419,0
BIHAR,KHAGARIA,2010,63,104,7,5,0,5,36,28,8,9,0,15,20,123,20,103,164,6,22,1,11,578,22,14,0,20,0,139,501,1860,0
BIHAR,KISHANGANJ,2010,36,41,7,24,0,24,50,38,12,4,0,10,53,131,43,88,108,15,26,2,16,161,4,0,0,41,0,30,475,1234,0
BIHAR,LAKHISARAI,2010,43,45,0,10,0,10,40,15,25,16,0,20,51,111,15,96,125,25,26,0,8,466,14,4,0,30,0,57,225,1316,0
BIHAR,MUZAFFARPUR RLY.,2010,15,19,0,1,0,1,7,2,5,7,1,6,9,304,39,265,6,0,9,2,0,60,0,0,0,0,0,0,78,524,0
BIHAR,NAUGACHIA,2010,39,31,5,8,0,8,36,21,15,2,1,11,13,52,7,45,126,21,36,0,4,175,12,23,0,47,0,55,519,1216,0
BIHAR,PATNA RLY.,2010,10,8,2,1,0,1,10,5,5,5,3,16,4,726,39,687,24,2,25,0,0,0,6,17,0,2,0,0,320,1181,0
BIHAR,SAHARSA,2010,39,102,0,7,0,7,51,17,34,6,0,35,45,108,12,96,251,35,59,0,14,197,9,39,0,22,0,61,715,1795,0
BIHAR,SHEIKHPURA,2010,22,2,0,2,0,2,22,13,9,3,0,12,18,82,2,80,69,5,33,0,10,183,5,0,0,10,0,30,415,923,0
BIHAR,SHEOHAR,2010,21,3,0,3,0,3,17,12,5,15,0,7,19,60,7,53,41,3,12,0,4,60,2,2,0,8,0,0,269,546,0
BIHAR,SUPAUL,2010,52,29,12,19,0,19,67,38,29,8,0,15,38,136,28,108,206,27,51,3,21,88,12,6,0,8,0,42,881,1721,0
CHHATTISGARH,BALRAMPUR,2010,30,20,1,61,0,61,12,0,12,3,1,14,37,28,0,28,29,1,6,0,5,58,1,71,29,0,0,49,430,886,0
CHHATTISGARH,BIZAPUR,2010,73,102,1,3,0,3,10,3,7,20,1,3,6,11,4,7,14,0,1,1,7,18,0,0,0,6,0,8,110,395,0
CHHATTISGARH,DANTEWARA,2010,63,83,0,9,0,9,8,6,2,12,0,9,32,37,12,25,34,2,3,1,24,36,2,8,0,5,0,45,279,692,0
CHHATTISGARH,DHAMTARI,2010,18,5,0,40,0,40,10,5,5,5,0,7,103,150,48,102,25,3,25,0,3,71,2,55,6,18,0,91,745,1382,0
CHHATTISGARH,GRP RAIPUR,2010,1,3,0,1,0,1,2,2,0,0,0,7,4,329,13,316,1,0,1,0,0,6,0,3,0,1,0,1,47,407,0
CHHATTISGARH,JAGDALPUR,2010,66,48,0,48,0,48,17,15,2,11,0,20,101,138,89,49,30,9,14,4,6,599,4,33,4,23,0,171,811,2157,0
CHHATTISGARH,JANJGIR,2010,47,21,3,39,0,39,9,8,1,3,0,30,197,288,91,197,117,13,40,4,28,901,14,90,6,100,0,149,797,2896,0
CHHATTISGARH,JASHPUR,2010,62,15,1,69,0,69,24,21,3,3,4,21,73,71,15,56,26,3,9,3,6,85,0,53,4,26,0,94,588,1240,0
CHHATTISGARH,KABIRDHAM,2010,22,8,3,19,0,19,8,7,1,0,0,5,75,67,21,46,33,2,12,1,5,513,2,85,7,18,0,70,423,1378,0
CHHATTISGARH,KANKER,2010,42,51,0,18,0,18,11,5,6,15,1,12,46,53,21,32,28,1,14,0,8,19,2,27,2,8,0,64,554,976,0
CHHATTISGARH,KORBA,2010,41,12,2,32,0,32,7,6,1,4,1,30,160,217,94,123,55,10,30,1,3,788,10,80,4,40,0,151,922,2600,0
CHHATTISGARH,KORIYA,2010,32,13,1,58,0,58,21,21,0,5,0,9,172,124,30,94,25,2,21,0,6,621,3,98,9,48,0,60,489,1817,0
CHHATTISGARH,MAHASAMUND,2010,34,15,0,26,0,26,7,6,1,2,0,14,116,165,36,129,12,2,26,2,9,175,7,65,5,13,0,139,790,1624,0
CHHATTISGARH,NARAYANPUR,2010,18,41,0,3,0,3,9,2,7,8,0,1,7,8,5,3,0,0,1,0,3,18,0,5,0,2,0,4,59,187,0
CHHATTISGARH,RAIGARH,2010,67,37,4,52,0,52,19,19,0,13,0,52,264,328,166,162,93,22,71,4,23,684,10,89,7,45,0,183,1063,3130,0
CHHATTISGARH,RAJNANDGAON,2010,47,39,1,43,0,43,18,15,3,1,0,16,177,194,55,139,28,6,32,8,16,104,9,72,5,41,0,147,1845,2849,0
CHHATTISGARH,SURAJPUR,2010,58,12,2,77,0,77,16,13,3,2,0,12,88,84,16,68,23,3,22,1,11,435,5,69,6,54,0,119,503,1602,0
GOA,NORTH GOA,2010,25,12,2,12,0,12,10,7,3,0,0,28,209,598,195,403,40,30,80,17,13,117,1,24,10,9,0,147,542,1926,0
GOA,SOUTH GOA,2010,10,15,1,24,0,24,15,11,4,2,0,11,159,436,164,272,24,27,37,16,10,60,0,12,6,8,0,109,385,1367,0
GUJARAT,AHMEDABAD RURAL,2010,31,17,3,8,0,8,44,41,3,7,0,23,102,303,133,170,63,80,10,3,7,264,0,14,0,113,0,388,1893,3373,0
GUJARAT,AHWA-DANG,2010,11,1,0,1,0,1,0,0,0,0,0,0,2,6,0,6,0,1,0,0,1,11,0,0,0,2,0,20,98,154,0
GUJARAT,AMRELI,2010,19,5,3,10,0,10,65,61,4,1,0,18,108,188,83,105,46,44,10,8,6,216,0,25,9,162,0,138,1086,2167,0
GUJARAT,ANAND,2010,24,8,3,15,0,15,45,39,6,7,0,13,101,440,238,202,42,60,21,4,16,328,0,27,3,190,0,266,1851,3464,0
GUJARAT,BHARUCH,2010,37,15,0,9,0,9,27,23,4,8,0,13,119,318,131,187,45,65,13,8,19,297,0,18,4,2,0,318,1537,2872,0
GUJARAT,BHAVNAGAR,2010,50,29,2,8,0,8,62,58,4,1,2,22,176,513,237,276,92,28,45,19,15,507,0,32,42,177,0,0,2311,4133,0
GUJARAT,CID CRIME,2010,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,7,14,0,0,0,0,0,0,0,0,0,1,27,0
GUJARAT,DAHOD,2010,39,16,8,3,0,3,54,51,3,17,0,44,58,182,106,76,54,4,7,2,12,292,0,15,0,7,0,190,828,1832,0
GUJARAT,GANDHINAGAR,2010,16,9,1,13,0,13,29,27,2,6,1,12,118,524,251,273,38,5,42,10,5,203,1,11,4,152,0,207,4348,5755,0
GUJARAT,HIMATNAGAR,2010,28,17,2,18,0,18,52,50,2,5,0,10,104,212,98,114,39,34,28,13,4,168,0,26,2,240,0,274,2437,3713,0
GUJARAT,JAMNAGAR,2010,44,26,0,14,0,14,32,25,7,2,1,23,159,359,168,191,88,29,34,6,7,343,0,27,2,232,0,1,2543,3972,0
GUJARAT,JUNAGADH,2010,48,19,0,19,0,19,68,63,5,3,0,36,185,553,306,247,93,42,44,12,21,482,0,37,8,443,0,208,2369,4690,0
GUJARAT,KHEDA NORTH,2010,35,10,0,16,0,16,63,59,4,9,0,13,70,258,106,152,58,23,28,9,8,277,0,28,0,200,0,275,3897,5277,0
GUJARAT,KUTCH,2010,37,17,0,8,0,8,36,31,5,11,1,16,130,404,199,205,63,42,26,14,10,360,0,18,1,227,0,13,2824,4258,0
GUJARAT,MEHSANA,2010,22,15,3,8,0,8,66,58,8,9,1,25,150,641,231,410,67,38,23,17,6,1089,0,27,0,241,0,225,1929,4602,0
GUJARAT,NARMADA,2010,17,2,1,7,0,7,4,4,0,0,0,3,8,34,21,13,12,17,8,2,2,112,0,8,0,5,0,84,515,841,0
GUJARAT,NAVSARI,2010,22,2,0,6,0,6,19,15,4,1,0,6,43,92,41,51,25,20,6,6,1,64,0,5,1,34,0,0,725,1078,0
GUJARAT,PANCHMAHAL,2010,47,10,2,13,0,13,58,58,0,2,0,16,93,184,94,90,48,49,14,1,17,290,0,31,0,188,0,341,2316,3720,0
GUJARAT,PATAN,2010,11,9,0,11,0,11,38,37,1,5,0,16,77,270,112,158,28,25,17,11,4,312,0,32,1,101,0,162,1308,2438,0
GUJARAT,PORBANDAR,2010,9,7,0,2,0,2,12,9,3,0,0,2,26,49,16,33,9,9,16,2,3,83,1,4,3,69,0,38,531,875,0
GUJARAT,RAJKOT COMMR.,2010,38,22,1,12,0,12,39,32,7,9,0,34,243,1039,798,241,64,52,26,9,17,393,0,14,7,294,0,117,1594,4024,0
GUJARAT,RAJKOT RURAL,2010,41,23,1,24,0,24,69,60,9,6,1,12,90,287,181,106,47,31,10,9,10,207,1,22,5,253,0,317,2275,3741,0
GUJARAT,SURAT RURAL,2010,41,8,0,6,0,6,25,23,2,2,0,8,50,187,132,55,20,26,20,6,6,76,0,4,0,28,0,386,799,1698,0
GUJARAT,SURENDRANAGAR,2010,24,12,2,29,0,29,29,27,2,3,1,15,76,203,95,108,56,37,11,4,6,410,0,36,2,113,0,235,1567,2871,0
GUJARAT,TAPI,2010,19,2,1,3,0,3,1,1,0,0,0,3,16,59,44,15,3,5,1,3,1,151,0,7,0,17,0,112,263,667,0
GUJARAT,VADODARA COMMR.,2010,23,25,1,7,0,7,36,30,6,9,0,19,319,1529,1044,485,89,35,115,3,4,276,0,18,0,216,0,180,2448,5352,0
GUJARAT,VADODARA RURAL,2010,66,16,4,16,0,16,55,50,5,8,0,14,71,212,102,110,37,35,10,7,18,266,0,18,0,85,0,329,1396,2663,0
GUJARAT,VALSAD,2010,29,10,0,11,0,11,14,8,6,3,1,12,87,284,161,123,49,27,21,4,1,111,0,4,0,15,0,264,874,1821,0
GUJARAT,W.RLY,2010,8,2,0,0,0,0,6,2,4,3,0,13,10,529,41,488,17,10,9,2,0,71,0,4,1,3,0,4,73,765,0
HARYANA,AMBALA,2010,35,30,1,30,0,30,33,23,10,4,10,18,288,652,424,228,3,25,133,2,10,198,9,20,14,220,0,4,1109,2848,0
HARYANA,FATEHABAD,2010,27,33,2,21,0,21,33,31,2,1,9,9,119,241,168,73,14,7,37,3,5,119,5,13,9,79,0,6,593,1385,0
HARYANA,GRP,2010,22,4,0,1,0,1,3,2,1,2,0,18,1,473,109,364,23,5,7,3,0,9,5,8,144,0,0,17,454,1199,0
HARYANA,JHAJJAR,2010,51,50,5,36,0,36,42,30,12,7,6,37,185,527,276,251,69,25,47,0,10,110,12,27,30,117,0,210,534,2137,0
HARYANA,JIND,2010,53,40,4,29,0,29,35,26,9,0,3,43,248,560,366,194,116,65,49,1,14,148,17,27,20,88,0,7,868,2435,0
HARYANA,KAITHAL,2010,30,24,2,28,0,28,27,20,7,6,5,19,160,304,202,102,0,59,19,1,9,204,11,15,0,112,0,6,627,1668,0
HARYANA,KARNAL,2010,49,50,2,52,0,52,33,20,13,5,13,24,269,836,529,307,53,25,135,1,7,285,21,29,22,231,0,256,1049,3447,0
HARYANA,KURUKSHETRA,2010,34,21,2,36,0,36,34,26,8,2,3,22,237,727,484,243,0,78,31,5,14,175,13,9,24,79,0,4,986,2536,0
HARYANA,MAHENDRAGARH,2010,31,19,3,28,0,28,40,36,4,9,0,27,121,339,154,185,112,24,23,0,16,133,7,25,0,86,0,4,788,1835,0
HARYANA,MEWAT,2010,26,36,3,28,0,28,36,19,17,13,20,17,63,407,269,138,130,18,59,1,1,80,5,12,5,150,0,3,796,1909,0
HARYANA,PALWAL,2010,34,44,6,41,0,41,41,27,14,11,11,26,66,617,441,176,150,37,36,0,7,158,14,30,0,89,0,6,882,2306,0
HARYANA,PANCHKULA,2010,20,6,1,10,0,10,16,12,4,4,2,7,147,323,202,121,2,115,84,1,2,28,1,10,1,98,0,7,443,1328,0
HARYANA,REWARI,2010,29,29,0,25,0,25,33,24,9,25,2,63,171,543,409,134,40,34,8,0,6,167,14,16,27,71,0,8,1040,2351,0
HARYANA,SIRSA,2010,45,33,1,39,0,39,47,30,17,3,2,14,190,387,272,115,28,13,28,1,19,329,8,9,0,125,0,0,686,2007,0
HARYANA,YAMUNANAGAR,2010,28,47,2,32,0,32,42,35,7,6,5,20,160,478,360,118,1,9,60,0,7,176,6,20,13,155,0,6,747,2020,0
HIMACHAL PRADESH,BADDIPOLICEDIST,2010,9,6,0,5,0,5,9,6,3,0,0,1,19,50,24,26,17,3,6,0,1,124,0,6,1,4,0,63,44,368,0
HIMACHAL PRADESH,BILASPUR,2010,9,10,2,15,0,15,8,6,2,0,0,1,28,69,30,39,32,4,14,0,8,46,0,37,6,32,0,25,792,1138,0
HIMACHAL PRADESH,CHAMBA,2010,5,4,1,13,0,13,22,21,1,0,0,0,77,48,24,24,26,1,5,0,6,72,1,29,1,5,0,58,289,663,0
HIMACHAL PRADESH,CID,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
HIMACHAL PRADESH,G.R.P.,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,11,17,0
HIMACHAL PRADESH,HAMIRPUR,2010,11,4,3,11,0,11,19,16,3,0,0,0,46,37,11,26,34,6,29,0,12,222,0,27,23,17,0,25,489,1015,0
HIMACHAL PRADESH,KANGRA,2010,27,12,2,22,0,22,38,33,5,1,0,1,143,139,49,90,101,16,81,2,26,240,0,60,8,53,0,11,1433,2416,0
HIMACHAL PRADESH,KINNAUR,2010,4,0,0,2,0,2,2,2,0,0,0,0,19,3,1,2,33,1,3,0,1,8,0,2,0,4,0,32,83,197,0
HIMACHAL PRADESH,KULLU,2010,11,5,0,17,0,17,9,5,4,0,0,0,39,42,7,35,39,1,15,0,2,44,0,23,1,9,0,39,512,808,0
HIMACHAL PRADESH,LAHAUL-SPITI,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,1,0,0,0,1,0,1,0,3,0,10,44,67,0
HIMACHAL PRADESH,MANDI,2010,11,11,0,19,0,19,19,15,4,0,0,2,88,79,26,53,88,11,52,0,22,164,0,71,13,45,0,50,1043,1788,0
HIMACHAL PRADESH,SHIMLA,2010,20,6,1,21,0,21,23,22,1,0,0,1,121,163,66,97,92,24,31,2,30,47,0,27,4,29,0,120,1028,1790,0
HIMACHAL PRADESH,SIRMAUR,2010,10,5,1,15,0,15,14,12,2,1,0,1,39,59,30,29,67,10,34,0,7,48,0,36,5,17,0,69,406,844,0
HIMACHAL PRADESH,SOLAN,2010,5,6,1,11,0,11,13,11,2,0,0,0,82,74,39,35,42,9,9,0,4,250,0,12,1,20,0,41,313,893,0
HIMACHAL PRADESH,UNA,2010,9,4,1,9,0,9,18,13,5,0,0,4,42,67,27,40,43,23,38,0,8,107,1,19,15,37,0,67,528,1040,0
JAMMU & KASHMIR,ANANTNAG,2010,7,15,0,7,0,7,75,71,4,0,0,4,99,140,37,103,223,10,19,5,18,1,0,112,24,3,0,31,506,1299,0
JAMMU & KASHMIR,AWANTIPORA,2010,2,2,0,2,0,2,17,17,0,0,0,5,19,34,8,26,79,0,5,1,2,0,0,19,3,0,0,27,263,480,0
JAMMU & KASHMIR,BANDIPORA,2010,14,13,0,4,0,4,45,42,3,0,0,3,33,53,7,46,106,0,5,0,5,0,0,66,9,0,0,0,204,560,0
JAMMU & KASHMIR,BARAMULLA,2010,10,10,2,7,0,7,57,55,2,0,0,1,81,71,12,59,176,11,12,0,27,0,0,68,12,1,0,0,429,975,0
JAMMU & KASHMIR,BUDGAM,2010,2,25,4,7,0,7,67,67,0,0,0,10,91,278,27,251,201,5,18,0,17,1,0,93,34,0,0,17,482,1352,0
JAMMU & KASHMIR,CRIME JAMMU,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,20,0
JAMMU & KASHMIR,CRIME KASHMIR,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,32,0
JAMMU & KASHMIR,DODA,2010,5,32,0,21,0,21,59,57,2,0,0,1,49,46,2,44,14,4,11,0,14,15,0,27,6,21,0,4,541,870,0
JAMMU & KASHMIR,GANDERBAL,2010,4,3,0,1,0,1,15,15,0,0,0,0,15,32,7,25,66,6,8,1,3,2,0,44,0,1,0,77,87,365,0
JAMMU & KASHMIR,HANDWARA,2010,10,36,0,1,0,1,36,35,1,1,0,0,19,47,2,45,25,4,10,0,2,1,0,47,7,1,0,0,173,420,0
JAMMU & KASHMIR,JAMMU,2010,23,86,5,36,0,36,81,78,3,0,0,1,216,494,315,179,69,42,105,0,16,34,6,36,42,70,0,184,2430,3976,0
JAMMU & KASHMIR,KARGIL,2010,1,0,0,0,0,0,1,1,0,0,0,0,11,11,3,8,8,2,1,0,2,0,0,0,0,0,0,6,93,136,0
JAMMU & KASHMIR,KATHUA,2010,11,20,2,17,0,17,19,17,2,0,0,1,49,68,23,45,40,5,17,0,13,17,2,26,4,5,0,4,741,1061,0
JAMMU & KASHMIR,KISHTWAR,2010,9,24,0,3,0,3,26,23,3,1,0,0,20,20,1,19,0,2,7,1,0,1,0,5,0,5,0,3,211,338,0
JAMMU & KASHMIR,KULGAM,2010,6,15,0,4,0,4,45,40,5,0,0,10,58,61,19,42,115,13,6,1,11,41,0,60,5,1,0,26,234,712,0
JAMMU & KASHMIR,KUPWARA,2010,7,25,1,3,0,3,33,30,3,0,0,0,53,53,6,47,107,1,10,1,4,4,0,21,4,1,0,4,195,527,0
JAMMU & KASHMIR,LEH,2010,1,1,0,2,0,2,4,3,1,0,0,0,10,5,0,5,8,1,3,0,0,3,0,3,0,0,0,0,117,158,0
JAMMU & KASHMIR,POONCH,2010,12,37,1,20,0,20,39,34,5,0,0,0,23,31,3,28,132,4,8,0,0,54,0,30,10,16,0,4,529,950,0
JAMMU & KASHMIR,PULWAMA,2010,4,10,2,8,0,8,33,31,2,1,0,4,37,80,10,70,172,3,7,3,8,55,0,11,13,0,0,2,164,617,0
JAMMU & KASHMIR,RAILWAYS,2010,0,0,0,0,0,0,1,0,1,0,0,0,1,12,1,11,16,1,0,0,0,0,0,0,0,0,0,0,5,36,0
JAMMU & KASHMIR,RAILWAYS,2010,1,0,1,1,0,1,0,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0
JAMMU & KASHMIR,RAJOURI,2010,15,36,6,36,0,36,47,42,5,2,0,0,44,52,20,32,33,10,15,0,22,30,0,26,4,44,0,38,1000,1460,0
JAMMU & KASHMIR,RAMBAN,2010,3,9,0,6,0,6,17,17,0,0,0,0,24,37,20,17,17,3,10,1,1,2,0,11,2,0,0,2,491,636,0
JAMMU & KASHMIR,REASI,2010,5,15,1,8,0,8,12,12,0,0,0,1,29,41,4,37,1,1,9,0,4,2,0,13,1,0,0,3,399,545,0
JAMMU & KASHMIR,SAMBA,2010,9,13,1,5,0,5,4,4,0,0,0,0,30,42,9,33,27,0,7,1,2,2,1,7,1,6,0,0,502,660,0
JAMMU & KASHMIR,SHOPIAN,2010,4,22,0,9,0,9,47,45,2,0,0,3,38,116,21,95,72,1,11,2,13,0,0,96,5,1,0,9,172,621,0
JAMMU & KASHMIR,SOPORE,2010,30,67,0,9,0,9,38,34,4,0,0,3,63,145,8,137,122,2,1,0,18,1,0,59,13,3,0,0,160,734,0
JAMMU & KASHMIR,SRINAGAR,2010,15,186,0,13,0,13,68,60,8,1,0,12,247,497,388,109,313,14,63,2,20,8,0,130,58,17,0,53,913,2630,0
JAMMU & KASHMIR,UDHAMPUR,2010,7,9,0,15,0,15,10,10,0,0,0,2,47,36,13,23,27,2,6,0,2,4,0,28,5,15,0,0,817,1032,0
JHARKHAND,CHATRA,2010,31,36,1,11,0,11,26,21,5,9,0,22,20,76,15,61,82,6,15,0,6,60,18,3,0,9,0,84,408,923,0
JHARKHAND,DEOGHAR,2010,58,17,3,33,0,33,28,17,11,16,5,20,126,293,97,196,158,23,22,2,6,331,19,7,2,21,0,19,493,1702,0
JHARKHAND,DHANBAD RLY.,2010,5,0,0,1,0,1,4,3,1,8,0,7,2,185,29,156,8,0,6,3,0,0,1,11,0,0,0,0,95,336,0
JHARKHAND,DUMKA,2010,57,16,4,52,0,52,38,27,11,4,0,8,58,253,42,211,62,17,11,0,7,358,6,8,0,46,0,96,403,1504,0
JHARKHAND,GARHWA,2010,61,91,0,21,0,21,27,23,4,8,0,40,44,69,13,56,163,3,36,0,18,256,10,11,0,38,0,58,349,1303,0
JHARKHAND,GODDA,2010,57,104,3,26,0,26,42,25,17,4,3,16,45,146,19,127,131,19,28,0,11,299,7,25,0,11,0,42,445,1464,0
JHARKHAND,JAMSHEDPUR RLY.,2010,8,0,1,0,0,0,4,1,3,1,0,8,1,165,13,152,0,0,3,0,0,15,0,1,0,0,0,1,40,248,0
JHARKHAND,JAMTARA,2010,25,54,1,9,0,9,9,7,2,8,0,10,17,59,29,30,49,5,9,0,3,0,2,9,0,0,0,0,256,525,0
JHARKHAND,KHUNTI,2010,71,7,2,2,0,2,7,2,5,6,0,13,6,43,9,34,4,20,8,0,0,7,0,2,0,4,4,53,47,306,0
JHARKHAND,KODERMA,2010,29,44,1,15,0,15,23,13,10,7,0,8,21,85,25,60,60,19,52,0,3,144,8,6,0,21,0,78,303,927,0
JHARKHAND,LATEHAR,2010,43,32,0,16,0,16,25,14,11,11,0,12,17,70,17,53,27,3,15,0,9,35,3,0,0,8,0,45,84,455,0
JHARKHAND,LOHARDAGGA,2010,35,0,1,39,0,39,24,0,24,6,0,13,19,46,4,42,19,20,30,0,4,63,0,0,0,25,0,43,126,513,0
JHARKHAND,PAKUR,2010,32,4,6,45,0,45,17,15,2,2,1,8,15,79,4,75,77,8,8,0,6,34,1,11,0,31,0,38,308,731,0
JHARKHAND,RAMGARH,2010,40,10,3,13,0,13,23,16,7,9,0,15,27,105,69,36,54,19,43,1,5,138,5,10,2,39,1,94,276,932,0
JHARKHAND,SAHEBGANJ,2010,71,51,3,51,0,51,33,29,4,4,1,11,24,102,17,85,57,18,25,1,1,127,4,12,0,25,0,16,270,907,0
JHARKHAND,SARAIKELA,2010,65,49,4,32,0,32,16,12,4,15,0,24,45,198,90,108,13,12,51,0,2,0,6,8,0,17,0,91,238,886,0
